Edge,Weight
"(19, 77)",7.61142833977632e-07
"(19, 81)",9.842619007294217e-07
"(19, 132)",3.3095592516616535e-05
"(19, 133)",3.2536180123798885e-06
"(19, 160)",1.7367607467733137e-06
"(19, 161)",5.965075070335502e-07
"(19, 162)",2.873381665949637e-05
"(20, 6)",6.930374316094223e-09
"(20, 7)",4.70866066477091e-07
"(20, 8)",1.827447132836113e-06
"(20, 9)",4.221006323816991e-08
"(20, 11)",3.4376575644756715e-07
"(20, 12)",0.0011291206131863872
"(20, 13)",0.0007739863284223248
"(20, 14)",0.00038440599855675827
"(20, 15)",3.426329189970545e-07
"(20, 16)",3.304986077665717e-06
"(20, 17)",2.520881742995584e-07
"(20, 18)",0.0002915870062497561
"(20, 19)",0.03134620855387766
"(20, 21)",0.01008893956313841
"(20, 22)",0.0021503795296302997
"(20, 23)",0.011748982389690354
"(20, 24)",4.7163127248950335e-06
"(20, 25)",4.12779348657466e-07
"(20, 26)",1.9789538621921566e-05
"(20, 27)",1.027363597471681e-07
"(20, 63)",1.7176880325697063e-08
"(20, 67)",7.320068074713913e-08
"(20, 70)",7.322047661961762e-08
"(20, 71)",4.193694115230603e-09
"(20, 81)",6.140030124982448e-08
"(20, 131)",4.438814988230177e-06
"(20, 132)",0.028961551902320935
"(20, 133)",0.025562743731497903
"(20, 134)",2.8771870030652736e-05
"(20, 135)",9.967947601353444e-05
"(20, 136)",1.1296173599220084e-05
"(20, 137)",8.900550987467951e-07
"(20, 138)",4.387847397496005e-07
"(20, 159)",1.991628244470587e-06
"(20, 160)",0.020743078798404896
"(20, 161)",0.019193721769261173
"(20, 162)",0.04033621735638007
"(20, 163)",1.9441338345131954e-05
"(20, 164)",1.6763619349546842e-07
"(20, 166)",7.059031912781677e-07
"(20, 167)",4.546946956978104e-06
"(21, 13)",9.589250453245768e-06
"(21, 14)",0.01793067798578704
"(21, 15)",6.738990350640961e-07
"(21, 16)",8.761285628302383e-08
"(21, 18)",6.070980321921191e-08
"(21, 19)",0.0009677981642016675
"(21, 20)",0.01008893956313841
"(21, 22)",0.08073202554136515
"(21, 23)",0.0007908482092898339
"(21, 24)",1.0276624440734849e-05
"(21, 25)",6.789203888786233e-06
"(21, 26)",5.373982375544984e-07
"(21, 132)",1.946997856236976e-06
"(21, 133)",6.400046002852378e-07
"(21, 135)",1.0689321377901123e-08
"(21, 160)",0.00017714625881126266
"(21, 161)",6.067108837669366e-05
"(21, 162)",4.7418367539648895e-05
"(21, 163)",5.608590511201328e-06
"(21, 164)",1.0487006853310277e-06
"(21, 167)",1.0806487652464752e-07
"(22, 8)",6.626037045265321e-07
"(22, 12)",3.252755629924918e-08
"(22, 13)",0.0005180731018299412
"(22, 14)",0.03610316037462326
"(22, 15)",1.3545305721730523e-07
"(22, 19)",3.545989148733497e-05
"(22, 20)",0.0021503795296302997
"(22, 21)",0.08073202554136515
"(22, 23)",0.4936120768636465
"(22, 24)",0.009247841884498485
"(22, 25)",0.05402306470554322
"(22, 26)",0.0024549106450285764
"(22, 27)",2.6014675478336356e-05
"(22, 28)",5.408674853996241e-07
"(22, 29)",3.082244395216094e-06
"(22, 30)",2.8676440078710258e-08
"(22, 81)",2.373171629983517e-06
"(22, 83)",1.47126189250789e-07
"(22, 131)",5.913092465448244e-07
"(22, 132)",8.861615709065517e-05
"(22, 133)",1.4628573314467986e-06
"(22, 134)",2.013919968835154e-07
"(22, 158)",2.843594506038759e-08
"(22, 159)",1.4395871795613856e-06
"(22, 160)",0.013245319564593955
"(22, 161)",4.486137055664585e-05
"(22, 162)",5.913887794392209e-07
"(22, 167)",1.1286244486354378e-08
"(23, 6)",3.877765363134876e-09
"(23, 7)",1.1600450257276407e-07
"(23, 8)",0.0008480692775447097
"(23, 9)",2.9363739791676833e-07
"(23, 10)",2.4156629578442333e-06
"(23, 11)",7.091840760864443e-08
"(23, 12)",3.226854235208521e-05
"(23, 13)",0.4535618578642607
"(23, 14)",0.030924892570474184
"(23, 15)",2.4945504722495572e-06
"(23, 16)",2.6308923659712493e-06
"(23, 18)",6.73927795391549e-08
"(23, 19)",0.0004950047469537822
"(23, 20)",0.011748982389690354
"(23, 21)",0.0007908482092898339
"(23, 22)",0.4936120768636465
"(23, 24)",0.17886987913399935
"(23, 25)",0.011448426209535683
"(23, 26)",0.04215777549543418
"(23, 27)",0.004962392947782064
"(23, 28)",1.2552505098291606e-06
"(23, 29)",6.638091718969008e-06
"(23, 30)",3.622414532422624e-06
"(23, 81)",0.0009431288742052856
"(23, 82)",2.8098800971321223e-07
"(23, 83)",1.011223160787722e-05
"(23, 84)",1.721414400321919e-06
"(23, 130)",2.9761088775972064e-08
"(23, 131)",0.0001255872967414007
"(23, 132)",0.02188210436492227
"(23, 133)",3.058782601783605e-05
"(23, 134)",3.668470552457076e-07
"(23, 158)",1.5613491082055004e-07
"(23, 159)",3.4816006664328825e-06
"(23, 160)",0.016332922064175363
"(23, 161)",2.204084782533755e-05
"(23, 162)",6.100051085233815e-07
"(24, 8)",3.890357909767772e-05
"(24, 10)",1.582879039915497e-05
"(24, 12)",7.50531703832223e-08
"(24, 13)",0.0791528138378635
"(24, 14)",0.04521905103698373
"(24, 15)",1.565572689514738e-05
"(24, 16)",1.4949704723221657e-06
"(24, 19)",9.15626843948303e-06
"(24, 20)",4.7163127248950335e-06
"(24, 21)",1.0276624440734849e-05
"(24, 22)",0.009247841884498485
"(24, 23)",0.17886987913399935
"(24, 25)",0.13152793439105154
"(24, 26)",0.00046678967744810505
"(24, 27)",0.02188264870317653
"(24, 28)",0.0008420027950531051
"(24, 29)",1.17204964794837e-05
"(24, 30)",7.285743678409062e-07
"(24, 31)",3.845207295826484e-07
"(24, 81)",0.0844941373867914
"(24, 82)",9.549410321142204e-05
"(24, 83)",0.00855238819582155
"(24, 84)",5.487319458410411e-06
"(24, 131)",6.015346978660574e-07
"(24, 132)",9.436505351914092e-06
"(24, 160)",5.409074762781075e-06
"(25, 8)",1.392250623837299e-06
"(25, 13)",5.795620887511177e-05
"(25, 14)",0.0003050832629855904
"(25, 20)",4.12779348657466e-07
"(25, 21)",6.789203888786233e-06
"(25, 22)",0.05402306470554322
"(25, 23)",0.011448426209535683
"(25, 24)",0.13152793439105154
"(25, 26)",0.007050113615114242
"(25, 27)",0.003586166159948334
"(25, 28)",0.0073878063393658525
"(25, 29)",0.004681023564771749
"(25, 30)",6.307119971324937e-06
"(25, 31)",1.0098305264705232e-06
"(25, 32)",3.149790734653379e-06
"(25, 81)",3.763106086807966e-05
"(25, 82)",5.0137689817134615e-08
"(25, 83)",0.0001789767683840182
"(25, 84)",3.772967382786874e-07
"(25, 131)",2.4915258553193096e-07
"(25, 132)",1.0863994359056051e-06
"(25, 157)",1.9193754849448577e-08
"(25, 158)",1.480062681906702e-06
"(25, 159)",6.83422738223527e-08
"(25, 160)",3.6975721518501816e-05
"(26, 5)",1.3413630699687929e-05
"(26, 6)",1.8739179763826996e-06
"(26, 7)",1.199637685189714e-07
"(26, 8)",0.003578955538177979
"(26, 12)",1.2922607965037968e-07
"(26, 13)",0.0001473968194659392
"(26, 14)",2.0610938001475176e-06
"(26, 20)",1.9789538621921566e-05
"(26, 21)",5.373982375544984e-07
"(26, 22)",0.0024549106450285764
"(26, 23)",0.04215777549543418
"(26, 24)",0.00046678967744810505
"(26, 25)",0.007050113615114242
"(26, 27)",0.0342158354842104
"(26, 28)",3.5212309011001252e-06
"(26, 29)",0.011966985570034012
"(26, 30)",0.01729326960630715
"(26, 31)",6.846198754999477e-06
"(26, 32)",5.145232410086464e-07
"(26, 33)",2.0962359700504863e-07
"(26, 34)",1.463853569415272e-08
"(26, 81)",9.920407230765703e-06
"(26, 83)",3.295526627766776e-06
"(26, 84)",3.9630368351026843e-05
"(26, 129)",5.517182232811743e-09
"(26, 130)",0.0004788427562016295
"(26, 131)",0.01750456986716017
"(26, 132)",0.006166024014237337
"(26, 133)",1.1465547500506545e-05
"(26, 134)",9.384420271771887e-06
"(26, 138)",2.903565688825438e-06
"(26, 154)",1.121429438200039e-09
"(26, 155)",5.171666946779396e-07
"(26, 156)",4.741969743093932e-07
"(26, 157)",1.5378200178020052e-05
"(26, 158)",0.004504944250220433
"(26, 159)",0.003022150312899612
"(26, 160)",0.04211272244341671
"(26, 161)",1.094785708460222e-05
"(26, 184)",3.834445847338548e-07
"(27, 5)",2.491063849902275e-05
"(27, 6)",2.9951924027288276e-08
"(27, 7)",2.3445708997842918e-08
"(27, 8)",0.04765510005876422
"(27, 9)",4.0858276271649176e-07
"(27, 10)",4.591572358663143e-06
"(27, 12)",5.572181369583816e-08
"(27, 13)",0.0021579450028366407
"(27, 14)",2.6102807774464053e-06
"(27, 20)",1.027363597471681e-07
"(27, 22)",2.6014675478336356e-05
"(27, 23)",0.004962392947782064
"(27, 24)",0.02188264870317653
"(27, 25)",0.003586166159948334
"(27, 26)",0.0342158354842104
"(27, 28)",0.0009950784769898746
"(27, 29)",0.003422217361512594
"(27, 30)",0.01447581424145028
"(27, 31)",0.004313856848457362
"(27, 32)",1.3323710641088838e-05
"(27, 34)",4.881689650215347e-07
"(27, 45)",3.632753897253593e-08
"(27, 80)",1.164600528795745e-05
"(27, 81)",0.03595256978762336
"(27, 82)",0.00018002647715547937
"(27, 83)",0.04732626393553801
"(27, 84)",0.10050613183528184
"(27, 85)",3.112294702134477e-06
"(27, 86)",1.5803594655494635e-06
"(27, 130)",2.4211085906244988e-06
"(27, 131)",0.0003046976176665339
"(27, 132)",6.623683001635073e-05
"(27, 158)",7.140949402355545e-06
"(27, 159)",1.4347952228987992e-07
"(27, 160)",5.395320675916082e-06
"(28, 8)",1.2720056510541486e-08
"(28, 13)",1.500089175576002e-07
"(28, 14)",7.231464818909524e-08
"(28, 22)",5.408674853996241e-07
"(28, 23)",1.2552505098291606e-06
"(28, 24)",0.0008420027950531051
"(28, 25)",0.0073878063393658525
"(28, 26)",3.5212309011001252e-06
"(28, 27)",0.0009950784769898746
"(28, 29)",0.0016412234729796182
"(28, 30)",2.374574013970232e-06
"(28, 31)",0.0004365111163497204
"(28, 32)",0.00429522090984392
"(28, 81)",2.8770122736148096e-05
"(28, 82)",4.821468255471473e-06
"(28, 83)",0.05135990388516802
"(28, 84)",3.6000346014475327e-06
"(28, 85)",5.408798366599956e-07
"(29, 5)",4.5810759396299453e-07
"(29, 8)",2.6058266990958148e-06
"(29, 13)",1.7308390169465492e-08
"(29, 22)",3.082244395216094e-06
"(29, 23)",6.638091718969008e-06
"(29, 24)",1.17204964794837e-05
"(29, 25)",0.004681023564771749
"(29, 26)",0.011966985570034012
"(29, 27)",0.003422217361512594
"(29, 28)",0.0016412234729796182
"(29, 30)",0.02809009661199525
"(29, 31)",0.002038947194159846
"(29, 32)",0.024787548168096692
"(29, 33)",7.678833226691495e-05
"(29, 34)",6.8252495110243675e-06
"(29, 35)",1.2742134496335211e-06
"(29, 36)",5.027501110816956e-06
"(29, 37)",1.3315839592784133e-08
"(29, 81)",2.1687877945803154e-07
"(29, 83)",1.4887786533108737e-05
"(29, 84)",1.6259300930983045e-05
"(29, 85)",6.855125835058024e-08
"(29, 130)",1.0291090792975411e-05
"(29, 131)",2.687436881387839e-06
"(29, 132)",5.00874653797112e-08
"(29, 155)",4.3429995116639475e-07
"(29, 157)",7.599102422773286e-05
"(29, 158)",0.014123560470761732
"(29, 159)",1.4905550216326446e-06
"(29, 160)",1.3865310366156791e-06
"(29, 184)",3.978010026821264e-05
"(30, 3)",0.00022384543341104292
"(30, 4)",1.3387473382309168e-07
"(30, 5)",0.017714285568799823
"(30, 6)",2.826887462106242e-06
"(30, 8)",0.0023638616452808492
"(30, 13)",1.8340555056894915e-07
"(30, 22)",2.8676440078710258e-08
"(30, 23)",3.622414532422624e-06
"(30, 24)",7.285743678409062e-07
"(30, 25)",6.307119971324937e-06
"(30, 26)",0.01729326960630715
"(30, 27)",0.01447581424145028
"(30, 28)",2.374574013970232e-06
"(30, 29)",0.02809009661199525
"(30, 31)",0.015900250812665037
"(30, 32)",8.416529635724146e-05
"(30, 33)",0.0007227084672922501
"(30, 34)",0.0029055181284275023
"(30, 35)",1.5697487941679355e-06
"(30, 36)",5.958843805942138e-08
"(30, 37)",3.6226905219239626e-08
"(30, 38)",1.8138408889689879e-06
"(30, 40)",8.529841284143913e-07
"(30, 43)",3.6209166563594408e-06
"(30, 45)",3.019692936447882e-06
"(30, 80)",7.812457839406761e-07
"(30, 81)",7.305700807869186e-07
"(30, 83)",3.819959951343321e-06
"(30, 84)",0.009663447563070804
"(30, 85)",4.509798713456803e-06
"(30, 86)",7.972747712869932e-07
"(30, 88)",7.680974195523049e-07
"(30, 89)",2.1901301423099538e-06
"(30, 128)",8.18550200776258e-08
"(30, 129)",4.6096270953199794e-07
"(30, 130)",0.02188443875173107
"(30, 131)",0.002798940828652121
"(30, 132)",5.688944511348381e-06
"(30, 138)",1.2779834307252713e-07
"(30, 155)",1.4084166921293217e-05
"(30, 157)",4.51408822591759e-06
"(30, 158)",0.030529368589632212
"(30, 159)",1.7215476902947556e-05
"(30, 160)",1.7135727200923157e-06
"(30, 184)",8.374592501163145e-06
"(31, 3)",2.481750798255801e-07
"(31, 5)",2.2152878086877654e-05
"(31, 8)",1.1736524056793485e-05
"(31, 24)",3.845207295826484e-07
"(31, 25)",1.0098305264705232e-06
"(31, 26)",6.846198754999477e-06
"(31, 27)",0.004313856848457362
"(31, 28)",0.0004365111163497204
"(31, 29)",0.002038947194159846
"(31, 30)",0.015900250812665037
"(31, 32)",0.02141217629192397
"(31, 33)",9.102825284514893e-06
"(31, 34)",0.005055999150599746
"(31, 35)",0.0010530600532365497
"(31, 36)",3.1725709402508073e-06
"(31, 37)",2.2042783485460732e-08
"(31, 38)",5.097845148894413e-07
"(31, 43)",4.246528800336618e-07
"(31, 45)",6.118578610954463e-09
"(31, 80)",4.954094248489868e-07
"(31, 81)",2.766882533080661e-06
"(31, 82)",1.3925420650906516e-06
"(31, 83)",0.0008108432414246636
"(31, 84)",0.043963439700310115
"(31, 85)",0.05165031763142906
"(31, 86)",8.4500301412902e-05
"(31, 87)",4.450120045248695e-05
"(31, 88)",2.3910005055114425e-05
"(31, 89)",2.7225769280901194e-06
"(31, 130)",4.5540917131407085e-07
"(31, 131)",8.855286578087392e-08
"(31, 158)",3.5614844187747964e-06
"(32, 25)",3.149790734653379e-06
"(32, 26)",5.145232410086464e-07
"(32, 27)",1.3323710641088838e-05
"(32, 28)",0.00429522090984392
"(32, 29)",0.024787548168096692
"(32, 30)",8.416529635724146e-05
"(32, 31)",0.02141217629192397
"(32, 33)",2.0607261394616216e-05
"(32, 34)",3.3611460721090226e-05
"(32, 35)",0.0035528106149286033
"(32, 36)",0.006776094653760083
"(32, 37)",1.6547415680179256e-06
"(32, 38)",2.062357816619673e-07
"(32, 83)",7.625699164464095e-06
"(32, 84)",1.7696373612352546e-06
"(32, 85)",1.1282563268650848e-05
"(32, 158)",4.5982942140199155e-06
"(32, 184)",3.5985777006159545e-07
"(33, 1)",1.2748165474363303e-07
"(33, 3)",0.0008291362701129401
"(33, 5)",2.7099350782577857e-06
"(33, 26)",2.0962359700504863e-07
"(33, 29)",7.678833226691495e-05
"(33, 30)",0.0007227084672922501
"(33, 31)",9.102825284514893e-06
"(33, 32)",2.0607261394616216e-05
"(33, 34)",0.010841272950347047
"(33, 35)",6.932565413990232e-05
"(33, 36)",0.0001775638478648034
"(33, 37)",0.018794367380905896
"(33, 38)",0.07849916327543724
"(33, 39)",1.2426455281655536e-06
"(33, 40)",0.0023114202459692023
"(33, 43)",2.6482904289082397e-06
"(33, 84)",2.4888028842119345e-09
"(33, 88)",1.409655179962499e-07
"(33, 128)",6.57981739823299e-05
"(33, 129)",1.9864717469374105e-08
"(33, 130)",0.00021084175827127183
"(33, 131)",5.3438915131066975e-08
"(33, 153)",1.2150130861598995e-06
"(33, 155)",0.0026667788714985364
"(33, 157)",8.145349264168544e-05
"(33, 158)",0.009724999222671614
"(33, 159)",3.5671263804992747e-08
"(33, 182)",3.5803654359511937e-07
"(33, 183)",4.604375852998458e-07
"(33, 184)",0.037272199893694735
"(34, 2)",2.2356494651987192e-07
"(34, 3)",0.0029959961242275314
"(34, 4)",1.3995949597931243e-08
"(34, 5)",0.00034646448291823616
"(34, 8)",7.291009800841013e-08
"(34, 26)",1.463853569415272e-08
"(34, 27)",4.881689650215347e-07
"(34, 29)",6.8252495110243675e-06
"(34, 30)",0.0029055181284275023
"(34, 31)",0.005055999150599746
"(34, 32)",3.3611460721090226e-05
"(34, 33)",0.010841272950347047
"(34, 35)",0.007410506878513843
"(34, 36)",1.0261738832468837e-05
"(34, 37)",0.0003076092983064882
"(34, 38)",0.0348216041583305
"(34, 39)",4.5067772893603364e-07
"(34, 40)",0.000924933858186705
"(34, 43)",0.0062053105095401405
"(34, 44)",2.3510488652789263e-07
"(34, 45)",5.567674981854509e-07
"(34, 84)",5.042967757560746e-05
"(34, 85)",0.0003056351528994128
"(34, 86)",3.5495899609827576e-06
"(34, 87)",6.048404312423372e-05
"(34, 88)",0.012427547996630893
"(34, 89)",5.627718242067204e-05
"(34, 90)",2.429662365521779e-07
"(34, 128)",3.106400412988819e-07
"(34, 130)",1.7866193086035765e-05
"(34, 131)",2.8851431174563276e-08
"(34, 155)",4.632036441333427e-07
"(34, 158)",1.1884261085128855e-05
"(34, 184)",5.795626159908232e-07
"(35, 29)",1.2742134496335211e-06
"(35, 30)",1.5697487941679355e-06
"(35, 31)",0.0010530600532365497
"(35, 32)",0.0035528106149286033
"(35, 33)",6.932565413990232e-05
"(35, 34)",0.007410506878513843
"(35, 36)",0.02440684487344697
"(35, 37)",0.0006596646921389038
"(35, 38)",0.00040641684434376655
"(35, 40)",7.972909413567208e-08
"(35, 43)",1.1333301562999054e-07
"(35, 84)",7.855866835887208e-08
"(35, 85)",0.0002315223917594267
"(35, 87)",1.1369841892303612e-05
"(35, 88)",2.3782510454566362e-05
"(36, 29)",5.027501110816956e-06
"(36, 30)",5.958843805942138e-08
"(36, 31)",3.1725709402508073e-06
"(36, 32)",0.006776094653760083
"(36, 33)",0.0001775638478648034
"(36, 34)",1.0261738832468837e-05
"(36, 35)",0.02440684487344697
"(36, 37)",0.013079210829455406
"(36, 38)",2.9496411129912304e-05
"(36, 158)",1.1618818911429684e-07
"(36, 184)",2.4513128013422465e-06
"(37, 3)",2.3163214597765604e-06
"(37, 29)",1.3315839592784133e-08
"(37, 30)",3.6226905219239626e-08
"(37, 31)",2.2042783485460732e-08
"(37, 32)",1.6547415680179256e-06
"(37, 33)",0.018794367380905896
"(37, 34)",0.0003076092983064882
"(37, 35)",0.0006596646921389038
"(37, 36)",0.013079210829455406
"(37, 38)",0.11622297381982208
"(37, 39)",0.0003233168064616621
"(37, 40)",0.0002911780460453883
"(37, 128)",9.110216593586429e-08
"(37, 155)",2.60263983800593e-07
"(37, 158)",3.0283961853783127e-07
"(37, 184)",4.116900106764021e-05
"(38, 1)",2.2520332725734652e-06
"(38, 2)",1.0277791578355671e-06
"(38, 3)",0.0005140019565217635
"(38, 5)",1.8262783538368482e-07
"(38, 30)",1.8138408889689879e-06
"(38, 31)",5.097845148894413e-07
"(38, 32)",2.062357816619673e-07
"(38, 33)",0.07849916327543724
"(38, 34)",0.0348216041583305
"(38, 35)",0.00040641684434376655
"(38, 36)",2.9496411129912304e-05
"(38, 37)",0.11622297381982208
"(38, 39)",0.007839912220370025
"(38, 40)",0.08279807301696565
"(38, 41)",1.6273117748255573e-06
"(38, 43)",0.00010663445056749765
"(38, 88)",1.5929424161935657e-05
"(38, 128)",1.122514782112835e-05
"(38, 130)",4.5957813587727795e-07
"(38, 153)",1.0397841330537598e-07
"(38, 155)",2.861671206803819e-06
"(38, 158)",1.1107944206781952e-06
"(38, 184)",7.243085741875788e-06
"(39, 0)",4.8463484807115265e-06
"(39, 1)",4.4191352544658e-05
"(39, 2)",5.598902850323384e-07
"(39, 3)",2.2593020538863583e-07
"(39, 33)",1.2426455281655536e-06
"(39, 34)",4.5067772893603364e-07
"(39, 37)",0.0003233168064616621
"(39, 38)",0.007839912220370025
"(39, 40)",0.0008013986687001307
"(39, 41)",0.0039312683547177586
"(39, 42)",2.943699031336634e-07
"(39, 43)",3.166510045105042e-07
"(39, 126)",2.189526976187145e-08
"(39, 128)",2.455195273931565e-07
"(40, 0)",1.9655412367569626e-06
"(40, 1)",0.004044925213092938
"(40, 2)",0.0065571387333329765
"(40, 3)",0.2507528642565012
"(40, 4)",8.298413641796287e-06
"(40, 5)",5.524672502588146e-06
"(40, 30)",8.529841284143913e-07
"(40, 33)",0.0023114202459692023
"(40, 34)",0.000924933858186705
"(40, 35)",7.972909413567208e-08
"(40, 37)",0.0002911780460453883
"(40, 38)",0.08279807301696565
"(40, 39)",0.0008013986687001307
"(40, 41)",9.619456678592541e-05
"(40, 42)",9.996193837196188e-06
"(40, 43)",0.0034795847232453525
"(40, 44)",2.157418813908407e-06
"(40, 88)",3.502751533801529e-06
"(40, 89)",6.062491511471535e-08
"(40, 90)",3.499445787724653e-07
"(40, 119)",1.707382113764185e-09
"(40, 124)",1.2394066816057147e-06
"(40, 126)",2.8132856166962485e-06
"(40, 127)",2.461074670236485e-05
"(40, 128)",0.019937427381519227
"(40, 129)",1.5888126084462328e-06
"(40, 130)",2.023591952138304e-05
"(40, 153)",6.326445731701823e-05
"(40, 155)",7.073055261571427e-05
"(40, 158)",8.23879471596456e-07
"(40, 182)",1.0573387849596645e-08
"(40, 184)",1.3022958889231445e-06
"(41, 0)",0.9288905006635468
"(41, 1)",0.00013318359737411357
"(41, 2)",0.0004357811105728615
"(41, 3)",1.9766644205887473e-07
"(41, 38)",1.6273117748255573e-06
"(41, 39)",0.0039312683547177586
"(41, 40)",9.619456678592541e-05
"(41, 42)",0.005562735710991546
"(41, 43)",2.2789938157075086e-06
"(41, 90)",2.467138423014603e-06
"(41, 119)",4.444791266357904e-08
"(41, 122)",6.381052374848651e-07
"(41, 123)",1.3377385664625763e-05
"(41, 124)",0.0001509805813134335
"(41, 125)",5.430382429378241e-06
"(41, 126)",7.870442794310704e-06
"(41, 127)",5.991443642277853e-08
"(41, 128)",7.41662259557717e-08
"(42, 0)",0.010603753861505538
"(42, 1)",6.47453470179471e-07
"(42, 2)",0.019870236322749407
"(42, 3)",2.7055264845188277e-06
"(42, 4)",7.998558510280418e-07
"(42, 39)",2.943699031336634e-07
"(42, 40)",9.996193837196188e-06
"(42, 41)",0.005562735710991546
"(42, 43)",0.0005323066587516223
"(42, 44)",0.0004144611271840404
"(42, 88)",9.057381508981166e-07
"(42, 89)",2.4533775011548187e-07
"(42, 90)",0.03340930528473109
"(42, 91)",1.2007965117390996e-05
"(42, 93)",6.136220868777731e-08
"(42, 115)",1.358166940080291e-07
"(42, 118)",0.0016108854600634004
"(42, 119)",0.00029711137453062973
"(42, 120)",1.6098503914725214e-08
"(42, 121)",4.232885243737883e-07
"(42, 122)",0.021966243295464663
"(42, 123)",0.00014449933355990653
"(42, 124)",0.007169654933968559
"(42, 125)",3.4559472737782927e-07
"(42, 126)",2.2815327974802584e-08
"(42, 127)",9.96807868034466e-07
"(43, 0)",7.309449895828307e-08
"(43, 1)",1.1696509563563495e-07
"(43, 2)",0.002169579573965166
